Archaea;Aenigmarchaeota;Deep Sea Euryarchaeotic Group(DSEG);uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	sw_8def_6	1
Archaea;Aenigmarchaeota;Deep Sea Euryarchaeotic Group(DSEG);uncultured euryarchaeote;(uncultured euryarchaeote);(uncultured euryarchaeote)	Cr90_def_6	1
Archaea;Aenigmarchaeota;Deep Sea Euryarchaeotic Group(DSEG);uncultured euryarchaeote;(uncultured euryarchaeote);(uncultured euryarchaeote)	Dys2_1_def_6	1
Archaea;Aenigmarchaeota;Deep Sea Euryarchaeotic Group(DSEG);uncultured euryarchaeote;(uncultured euryarchaeote);(uncultured euryarchaeote)	Pf10_def_6	3
Archaea;Aenigmarchaeota;Deep Sea Euryarchaeotic Group(DSEG);uncultured sediment archaeon;(uncultured sediment archaeon);(uncultured sediment archaeon)	Cr90_def_6	1
Archaea;Aenigmarchaeota;Deep Sea Euryarchaeotic Group(DSEG);unidentified archaeon;(unidentified archaeon);(unidentified archaeon)	Cr90_def_6	1
Archaea;Aenigmarchaeota;uncultured Methanococcales archaeon;(uncultured Methanococcales archaeon);(uncultured Methanococcales archaeon);(uncultured Methanococcales archaeon)	Cr90_def_6	1
Archaea;Aenigmarchaeota;uncultured archaeon;(uncultured archaeon);(uncultured archaeon);(uncultured archaeon)	Aply22_def_6	1
Archaea;Altiarchaeota;Altiarchaeia;Altiarchaeales;Altiarchaeaceae;Candidatus Altiarchaeum	Aply23_def_6	1
Archaea;Altiarchaeota;Altiarchaeia;Altiarchaeales;Altiarchaeaceae;Candidatus Altiarchaeum	Cr90_def_6	18
Archaea;Altiarchaeota;Altiarchaeia;Altiarchaeales;Altiarchaeaceae;Candidatus Altiarchaeum	Dys2_1_def_6	1
Archaea;Altiarchaeota;Altiarchaeia;Altiarchaeales;Altiarchaeaceae;Candidatus Altiarchaeum	sw_7def_6	1
Archaea;Asgardarchaeota;(Asgardarchaeota);(Asgardarchaeota);(Asgardarchaeota);(Asgardarchaeota)	Aply22_def_6	1
Archaea;Asgardarchaeota;Heimdallarchaeia;Candidatus Heimdallarchaeota archaeon LC_3;(Candidatus Heimdallarchaeota archaeon LC_3);(Candidatus Heimdallarchaeota archaeon LC_3)	Cr90_def_6	1
Archaea;Asgardarchaeota;Heimdallarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Cr90_def_6	5
Archaea;Asgardarchaeota;Heimdallarchaeia;unidentified archaeon;(unidentified archaeon);(unidentified archaeon)	Dys2_1_def_6	1
Archaea;Asgardarchaeota;Lokiarchaeia;(Lokiarchaeia);(Lokiarchaeia);(Lokiarchaeia)	Cr90_def_6	1
Archaea;Asgardarchaeota;Lokiarchaeia;(Lokiarchaeia);(Lokiarchaeia);(Lokiarchaeia)	Dys2_1_def_6	10
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Aply22_def_6	2
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Cr90_def_6	522
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Dys1_1_def_6	2
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Dys1_2_def_6	82
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Dys2_1_def_6	11
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	sw_8def_6	1
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured crenarchaeote;(uncultured crenarchaeote);(uncultured crenarchaeote)	Cr90_def_6	4
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured crenarchaeote;(uncultured crenarchaeote);(uncultured crenarchaeote)	Dys1_2_def_6	4
Archaea;Asgardarchaeota;Lokiarchaeia;uncultured crenarchaeote;(uncultured crenarchaeote);(uncultured crenarchaeote)	sw_9def_6	1
Archaea;Asgardarchaeota;Lokiarchaeia;unidentified archaeon;(unidentified archaeon);(unidentified archaeon)	Cr90_def_6	1
Archaea;Asgardarchaeota;Odinarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Cr90_def_6	12
Archaea;Asgardarchaeota;Odinarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Dys1_2_def_6	1
Archaea;Asgardarchaeota;Odinarchaeia;uncultured crenarchaeote pBRKC108;(uncultured crenarchaeote pBRKC108);(uncultured crenarchaeote pBRKC108)	Cr90_def_6	1
Archaea;Crenarchaeota;(Crenarchaeota);(Crenarchaeota);(Crenarchaeota);(Crenarchaeota)	Aply21_def_6	1
Archaea;Crenarchaeota;(Crenarchaeota);(Crenarchaeota);(Crenarchaeota);(Crenarchaeota)	Aply23_def_6	2
Archaea;Crenarchaeota;(Crenarchaeota);(Crenarchaeota);(Crenarchaeota);(Crenarchaeota)	Cr90_def_6	6
Archaea;Crenarchaeota;(Crenarchaeota);(Crenarchaeota);(Crenarchaeota);(Crenarchaeota)	Dys2_1_def_6	1
Archaea;Crenarchaeota;(Crenarchaeota);(Crenarchaeota);(Crenarchaeota);(Crenarchaeota)	gb2_2_def_6	1
Archaea;Crenarchaeota;(Crenarchaeota);(Crenarchaeota);(Crenarchaeota);(Crenarchaeota)	gb5_2_def_6	1
Archaea;Crenarchaeota;(Crenarchaeota);(Crenarchaeota);(Crenarchaeota);(Crenarchaeota)	gb5_6_f_def_6	1
Archaea;Crenarchaeota;Bathyarchaeia;(Bathyarchaeia);(Bathyarchaeia);(Bathyarchaeia)	Aply21_def_6	1
Archaea;Crenarchaeota;Bathyarchaeia;(Bathyarchaeia);(Bathyarchaeia);(Bathyarchaeia)	Aply22_def_6	2
Archaea;Crenarchaeota;Bathyarchaeia;(Bathyarchaeia);(Bathyarchaeia);(Bathyarchaeia)	Cr90_def_6	60
Archaea;Crenarchaeota;Bathyarchaeia;(Bathyarchaeia);(Bathyarchaeia);(Bathyarchaeia)	sw_7def_6	1
Archaea;Crenarchaeota;Bathyarchaeia;crenarchaeote enrichment culture clone 61-66f;(crenarchaeote enrichment culture clone 61-66f);(crenarchaeote enrichment culture clone 61-66f)	Cr90_def_6	1
Archaea;Crenarchaeota;Bathyarchaeia;miscellaneous Crenarchaeota group archaeon SMTZ-80;(miscellaneous Crenarchaeota group archaeon SMTZ-80);(miscellaneous Crenarchaeota group archaeon SMTZ-80)	Cr90_def_6	6
Archaea;Crenarchaeota;Bathyarchaeia;uncultured Thermoprotei archaeon;(uncultured Thermoprotei archaeon);(uncultured Thermoprotei archaeon)	Cr90_def_6	4
Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Aply21_def_6	3
Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Aply22_def_6	7
Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Aply23_def_6	7
Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Cr50_def_6	1
Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Cr90_def_6	211
Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Dys1_1_def_6	3
Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Dys1_2_def_6	9
Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	Dys2_1_def_6	28
Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	gb5_6_f_def_6	1
Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	sw_7def_6	2
Archaea;Crenarchaeota;Bathyarchaeia;uncultured archaeon;(uncultured archaeon);(uncultured archaeon)	sw_9def_6	3
Archaea;Crenarchaeota;Bathyarchaeia;uncultured bacterium;(uncultured bacterium);(uncultured bacterium)	Cr90_def_6	2
Archaea;Crenarchaeota;Bathyarchaeia;uncultured crenarchaeote;(uncultured crenarchaeote);(uncultured crenarchaeote)	Aply21_def_6	1
Archaea;Crenarchaeota;Bathyarchaeia;uncultured crenarchaeote;(uncultured crenarchaeote);(uncultured crenarchaeote)	Aply22_def_6	1
Archaea;Crenarchaeota;Bathyarchaeia;uncultured crenarchaeote;(uncultured crenarchaeote);(uncultured crenarchaeote)	Cr90_def_6	96
Archaea;Crenarchaeota;Bathyarchaeia;uncultured crenarchaeote;(uncultured crenarchaeote);(uncultured crenarchaeote)	Dys1_2_def_6	5
Archaea;Crenarchaeota;Bathyarchaeia;uncultured crenarchaeote;(uncultured crenarchaeote);(uncultured crenarchaeote)	Dys2_1_def_6	3
Archaea;Crenarchaeota;Bathyarchaeia;uncultured sediment archaeon;(uncultured sediment archaeon);(uncultured sediment archaeon)	Cr90_def_6	18
Archaea;Crenarchaeota;Methanomethylicia;Methanomethyliales;Methanomethyliaceae;Candidatus Methanomethylicus	Aply21_def_6	1
Archaea;Crenarchaeota;Methanomethylicia;Methanomethyliales;Methanomethyliaceae;Candidatus Methanomethylicus	Aply22_def_6	1
Archaea;Crenarchaeota;Methanomethylicia;Methanomethyliales;Methanomethyliaceae;Candidatus Methanomethylicus	Cr90_def_6	3
Archaea;Crenarchaeota;Methanomethylicia;Methanomethyliales;Methanomethyliaceae;uncultured archaeon	Aply22_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;(Nitrososphaeria);(Nitrososphaeria);(Nitrososphaeria)	Aply23_def_6	2
Archaea;Crenarchaeota;Nitrososphaeria;(Nitrososphaeria);(Nitrososphaeria);(Nitrososphaeria)	Cr50_def_6	2
Archaea;Crenarchaeota;Nitrososphaeria;(Nitrososphaeria);(Nitrososphaeria);(Nitrososphaeria)	Cr90_def_6	8
Archaea;Crenarchaeota;Nitrososphaeria;(Nitrososphaeria);(Nitrososphaeria);(Nitrososphaeria)	Dys1_2_def_6	2
Archaea;Crenarchaeota;Nitrososphaeria;(Nitrososphaeria);(Nitrososphaeria);(Nitrososphaeria)	Dys2_1_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;(Nitrososphaeria);(Nitrososphaeria);(Nitrososphaeria)	Pf12_def_6	8
Archaea;Crenarchaeota;Nitrososphaeria;(Nitrososphaeria);(Nitrososphaeria);(Nitrososphaeria)	Pf4_def_6	2
Archaea;Crenarchaeota;Nitrososphaeria;(Nitrososphaeria);(Nitrososphaeria);(Nitrososphaeria)	gb10_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;(Nitrososphaeria);(Nitrososphaeria);(Nitrososphaeria)	gb305_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;(Nitrososphaeria);(Nitrososphaeria);(Nitrososphaeria)	gb3_2_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;(Nitrososphaeria);(Nitrososphaeria);(Nitrososphaeria)	gb4_2_def_6	2
Archaea;Crenarchaeota;Nitrososphaeria;(Nitrososphaeria);(Nitrososphaeria);(Nitrososphaeria)	gb5_6_f_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;(Nitrososphaeria);(Nitrososphaeria);(Nitrososphaeria)	gb6_def_6	2
Archaea;Crenarchaeota;Nitrososphaeria;(Nitrososphaeria);(Nitrososphaeria);(Nitrososphaeria)	gb8_2_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;(Nitrososphaeria);(Nitrososphaeria);(Nitrososphaeria)	gb9_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales;Caldiarchaeaceae;Candidatus Caldiarchaeum	Aply22_def_6	2
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales;Caldiarchaeaceae;Candidatus Caldiarchaeum	Cr90_def_6	6
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales;Caldiarchaeaceae;Candidatus Caldiarchaeum	Dys1_2_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales;Geothermarchaeaceae;uncultured archaeon	Aply22_def_6	2
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales;Geothermarchaeaceae;uncultured archaeon	Cr90_def_6	7
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales;Geothermarchaeaceae;uncultured bacterium	Cr90_def_6	56
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales;Geothermarchaeaceae;uncultured crenarchaeote	Aply21_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales;Geothermarchaeaceae;unidentified archaeon	Aply23_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales;Terrestrial Hot Spring Gp(THSCG);uncultured archaeon	Cr90_def_6	16
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales;Terrestrial Hot Spring Gp(THSCG);uncultured archaeon	Dys2_1_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Caldiarchaeales;Terrestrial Hot Spring Gp(THSCG);uncultured crenarchaeote	Cr90_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Group 1.1c;(Group 1.1c);(Group 1.1c)	Cr90_def_6	2
Archaea;Crenarchaeota;Nitrososphaeria;Group 1.1c;uncultured archaeon;(uncultured archaeon)	Aply22_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Group 1.1c;uncultured archaeon;(uncultured archaeon)	Cr90_def_6	10
Archaea;Crenarchaeota;Nitrososphaeria;Group 1.1c;uncultured thaumarchaeote;(uncultured thaumarchaeote)	Cr90_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;(Marine Benthic Group A);(Marine Benthic Group A)	gb10_f_def_6	3
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;(Marine Benthic Group A);(Marine Benthic Group A)	gb1_f_def_6	10
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;(Marine Benthic Group A);(Marine Benthic Group A)	gb2_f_def_6	4
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;(Marine Benthic Group A);(Marine Benthic Group A)	gb3_f_def_6	8
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;(Marine Benthic Group A);(Marine Benthic Group A)	gb5_6_f_def_6	5
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;(Marine Benthic Group A);(Marine Benthic Group A)	gb9_f_def_6	5
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;marine metagenome;(marine metagenome)	gb10_f_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;marine metagenome;(marine metagenome)	gb3_f_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;uncultured archaeon;(uncultured archaeon)	Cr90_def_6	9
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;uncultured archaeon;(uncultured archaeon)	Dys1_2_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;uncultured archaeon;(uncultured archaeon)	gb10_f_def_6	5
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;uncultured archaeon;(uncultured archaeon)	gb1_f_def_6	4
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;uncultured archaeon;(uncultured archaeon)	gb2_f_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;uncultured archaeon;(uncultured archaeon)	gb3_f_def_6	5
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;uncultured archaeon;(uncultured archaeon)	gb5_6_f_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;uncultured archaeon;(uncultured archaeon)	gb9_f_def_6	3
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;uncultured crenarchaeote;(uncultured crenarchaeote)	Cr90_def_6	2
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;uncultured crenarchaeote;(uncultured crenarchaeote)	gb3_f_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;uncultured crenarchaeote;(uncultured crenarchaeote)	gb5_6_f_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Marine Benthic Group A;uncultured thaumarchaeote;(uncultured thaumarchaeote)	gb126_def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosocaldales;Nitrosocaldaceae;Candidatus Nitrosocaldus	Cr90_def_6	3
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Aply16_def_6	34
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Aply21_def_6	38
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Aply22_def_6	55
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Aply23_def_6	44
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Cr15_def_6	6
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Cr50_def_6	15
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Cr90_def_6	11
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Dys1_2_def_6	15
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Pf10_def_6	90
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Pf11_def_6	99
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Pf12_def_6	131
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Pf4_def_6	137
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Pf5_def_6	133
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Pf6_def_6	132
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Pf7_def_6	124
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Pf8_def_6	71
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	Pf9_def_6	147
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb10_def_6	592
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb10_f_def_6	170
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb126_def_6	193
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb1_def_6	573
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb1_f_def_6	190
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb278_def_6	688
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb2_2_def_6	472
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb2_f_def_6	210
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb305_def_6	387
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb3_2_def_6	644
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb3_f_def_6	164
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb4_2_def_6	380
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb5_2_def_6	312
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb5_6_f_def_6	155
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb6_def_6	390
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb7_def_6	628
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb8_2_def_6	815
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb9_def_6	369
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	gb9_f_def_6	124
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	sw_7def_6	3
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;(Nitrosopumilaceae)	sw_9def_6	1
Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopelagicus	Cr15_def_6	1
